date,location,latitude,longitude,precipitationCorrected,temperature2m,temperature2mMax,temperature2mMin,dewPoint2m,earthSkinTemperature,relativeHumidity2m,specificHumidity2m,surfacePressure,windSpeed10m,windDirection10m,shortwaveDownwardIrradiance,longwaveDownwardIrradiance,surfaceSoilWetness,rootZoneSoilWetness,cloudFraction
2015-02-06,VINH,18.737,105.671,0.23,14.54,17.83,12.31,10.95,14.81,79.95,8.1,101.15,2.09,20.6,8.81,30.59,0.62,0.64,82.74
2015-02-07,VINH,18.737,105.671,1.42,17.93,23.45,14.56,14.66,19.06,82.58,10.35,101.02,3.64,36.1,9.46,33.42,0.62,0.64,95.14
2015-02-08,VINH,18.737,105.671,0.31,14.54,17.69,11.64,11.02,14.28,80.04,8.12,101.27,3.18,7.2,7.45,31.45,0.63,0.64,80.82
2015-02-09,VINH,18.737,105.671,0.15,17.51,22.27,14.83,14.19,18.43,82.14,10.03,101.11,2.57,34.2,9.5,33.2,0.62,0.63,90.91
2015-02-10,VINH,18.737,105.671,0.07,18.64,23.23,16.31,15.71,18.96,84.45,11.1,100.68,1.89,79.2,13.88,32.54,0.61,0.63,71.0
2015-02-11,VINH,18.737,105.671,0.53,19.8,25.3,15.45,16.63,20.71,83.34,11.78,100.7,3.33,43.3,9.5,34.61,0.61,0.63,93.63
2015-02-12,VINH,18.737,105.671,0.27,17.66,21.79,15.56,15.08,18.07,85.8,10.66,100.58,2.41,59.4,9.55,33.68,0.61,0.63,85.95
2015-02-13,VINH,18.737,105.671,0.55,20.82,26.98,17.25,17.3,21.49,82.34,12.33,100.32,3.11,110.7,12.21,34.77,0.6,0.63,90.81
2015-02-14,VINH,18.737,105.671,0.6,21.5,27.83,18.16,18.46,21.73,84.78,13.3,100.15,2.59,104.8,7.29,35.0,0.6,0.62,95.78
2015-02-15,VINH,18.737,105.671,0.29,22.44,28.88,18.68,18.76,23.08,82.16,13.51,100.38,2.35,94.2,9.1,35.83,0.59,0.62,92.79
