date,location,latitude,longitude,precipitationCorrected,temperature2m,temperature2mMax,temperature2mMin,dewPoint2m,earthSkinTemperature,relativeHumidity2m,specificHumidity2m,surfacePressure,windSpeed10m,windDirection10m,shortwaveDownwardIrradiance,longwaveDownwardIrradiance,surfaceSoilWetness,rootZoneSoilWetness,cloudFraction
2015-01-01,CAM RANH,12.25,109.2,0.67,23.05,24.36,21.88,18.52,23.46,76.0,13.32,100.59,10.39,6.7,16.69,34.1,0.81,0.82,81.38
2015-01-02,CAM RANH,12.25,109.2,3.62,23.25,24.17,22.73,20.63,23.64,85.27,15.18,100.57,9.47,17.6,6.49,35.37,0.82,0.82,99.47
2015-01-03,CAM RANH,12.25,109.2,1.38,23.43,24.74,22.65,21.07,23.71,86.62,15.61,100.41,7.73,24.1,7.53,36.36,0.81,0.81,94.87
2015-01-04,CAM RANH,12.25,109.2,1.45,23.63,24.9,22.81,21.82,23.97,89.67,16.38,100.25,4.8,20.7,9.02,35.75,0.81,0.81,97.82
2015-01-05,CAM RANH,12.25,109.2,0.25,24.1,25.34,23.32,22.46,24.29,90.55,17.04,100.18,2.83,29.7,16.15,35.02,0.81,0.81,83.05
2015-01-06,CAM RANH,12.25,109.2,0.2,24.52,25.76,23.64,22.42,24.62,88.08,17.01,100.18,3.71,39.6,17.23,35.08,0.8,0.8,40.65
2015-01-07,CAM RANH,12.25,109.2,0.85,24.34,25.92,23.42,21.99,24.42,86.72,16.53,100.39,6.65,28.0,14.91,34.97,0.8,0.8,87.76
2015-01-08,CAM RANH,12.25,109.2,2.31,24.08,25.46,23.17,21.58,24.44,85.91,16.09,100.53,8.85,34.2,14.54,35.14,0.79,0.79,59.45
2015-01-09,CAM RANH,12.25,109.2,1.78,23.68,24.94,22.95,21.28,24.16,86.47,15.8,100.5,8.02,26.5,16.76,34.51,0.79,0.79,75.43
2015-01-10,CAM RANH,12.25,109.2,2.35,23.81,24.97,23.1,21.18,24.16,85.15,15.71,100.49,8.37,33.1,10.43,35.17,0.79,0.79,89.58
2015-01-11,CAM RANH,12.25,109.2,1.09,23.6,24.87,22.75,20.23,24.03,81.44,14.8,100.5,7.66,25.1,12.48,34.5,0.78,0.78,96.71
2015-01-12,CAM RANH,12.25,109.2,3.31,23.1,25.17,21.41,20.12,23.94,83.47,14.72,100.5,9.14,5.9,13.98,35.12,0.78,0.78,90.57
2015-01-13,CAM RANH,12.25,109.2,1.53,22.01,23.57,21.08,18.59,23.14,81.0,13.35,100.64,10.21,8.4,14.0,34.3,0.78,0.77,81.74
2015-01-14,CAM RANH,12.25,109.2,0.72,21.43,23.24,20.16,16.89,22.67,75.45,11.99,100.73,9.1,6.2,18.41,32.04,0.77,0.77,32.38
2015-01-15,CAM RANH,12.25,109.2,0.2,21.15,22.7,20.21,16.54,22.56,75.12,11.72,100.7,8.79,4.5,18.15,31.44,0.76,0.76,33.95
2015-01-16,CAM RANH,12.25,109.2,1.16,22.15,23.21,20.99,18.56,23.17,80.51,13.36,100.62,8.72,7.8,18.49,33.81,0.76,0.75,55.71
2015-01-17,CAM RANH,12.25,109.2,0.35,22.95,24.52,21.57,18.29,23.2,74.99,13.11,100.64,9.28,23.2,11.73,34.22,0.75,0.75,74.14
2015-01-18,CAM RANH,12.25,109.2,0.65,22.97,24.51,22.12,18.71,23.32,77.05,13.45,100.61,8.59,24.3,16.85,34.2,0.74,0.74,73.46
2015-01-19,CAM RANH,12.25,109.2,0.27,21.9,23.63,20.58,17.38,22.73,75.59,12.35,100.72,8.32,15.8,15.06,32.83,0.74,0.73,78.63
2015-01-20,CAM RANH,12.25,109.2,0.19,21.91,23.84,20.77,18.09,22.68,79.45,12.93,100.75,7.0,4.6,16.85,32.34,0.73,0.73,72.65
2015-01-21,CAM RANH,12.25,109.2,0.18,22.44,24.02,21.36,19.59,23.03,84.04,14.18,100.87,7.67,13.6,17.33,33.29,0.73,0.72,55.93
2015-01-22,CAM RANH,12.25,109.2,0.02,22.05,23.75,20.43,17.95,22.86,77.56,12.8,100.79,7.05,26.3,17.77,32.47,0.72,0.72,29.55
2015-01-23,CAM RANH,12.25,109.2,0.0,21.5,23.45,20.03,16.58,22.6,73.73,11.75,100.56,5.25,28.9,20.21,30.57,0.71,0.71,13.98
2015-01-24,CAM RANH,12.25,109.2,0.0,21.77,23.75,20.36,17.54,23.08,77.1,12.49,100.58,4.49,29.1,20.88,30.35,0.7,0.7,11.52
2015-01-25,CAM RANH,12.25,109.2,0.0,22.2,24.38,20.18,17.79,23.09,76.52,12.7,100.6,3.53,23.8,20.7,30.89,0.69,0.7,22.31
2015-01-26,CAM RANH,12.25,109.2,0.04,22.77,24.7,21.64,19.76,23.71,83.37,14.39,100.51,4.04,29.8,21.33,31.27,0.68,0.69,6.56
2015-01-27,CAM RANH,12.25,109.2,0.01,22.83,24.9,21.23,19.17,23.7,79.93,13.88,100.4,5.05,29.8,20.29,32.36,0.67,0.69,15.84
2015-01-28,CAM RANH,12.25,109.2,0.0,22.56,24.47,21.14,18.78,23.64,79.34,13.53,100.42,5.57,22.8,19.88,32.11,0.66,0.68,20.5
2015-01-29,CAM RANH,12.25,109.2,0.0,22.58,24.27,21.36,18.72,23.62,78.85,13.46,100.53,6.52,21.8,19.16,32.84,0.66,0.68,33.41
2015-01-30,CAM RANH,12.25,109.2,0.03,22.99,24.48,21.9,18.8,23.69,77.44,13.52,100.68,7.64,18.4,20.45,33.02,0.65,0.67,40.99
2015-01-31,CAM RANH,12.25,109.2,0.14,23.3,24.71,22.48,18.88,23.81,76.33,13.57,100.73,8.4,24.4,18.39,33.45,0.64,0.67,47.35
2015-02-01,CAM RANH,12.25,109.2,0.36,23.39,24.93,22.37,19.61,23.88,79.65,14.23,100.71,7.7,29.2,19.47,34.39,0.63,0.66,56.9
2015-02-02,CAM RANH,12.25,109.2,0.61,23.55,24.86,22.52,20.39,24.03,82.64,14.92,100.79,7.3,24.8,18.13,34.77,0.63,0.66,63.22
2015-02-03,CAM RANH,12.25,109.2,0.27,23.25,24.82,21.95,19.32,23.74,78.6,13.94,100.83,8.25,25.4,15.21,34.59,0.62,0.65,67.59
2015-02-04,CAM RANH,12.25,109.2,0.1,22.65,24.34,21.51,18.3,23.3,76.45,13.1,100.77,8.52,19.0,18.75,32.87,0.62,0.65,33.76
2015-02-05,CAM RANH,12.25,109.2,0.13,22.72,24.18,21.75,17.65,23.46,73.11,12.55,100.79,9.15,24.8,20.31,32.35,0.6,0.64,25.82
2015-02-06,CAM RANH,12.25,109.2,0.17,22.63,24.33,21.19,17.51,23.37,73.01,12.44,100.77,8.13,28.6,17.92,32.65,0.59,0.64,36.71
2015-02-07,CAM RANH,12.25,109.2,0.09,22.47,24.02,21.54,17.68,23.43,74.46,12.59,100.72,6.83,28.0,19.8,32.15,0.59,0.63,26.02
2015-02-08,CAM RANH,12.25,109.2,0.41,22.6,23.92,21.61,17.95,23.55,75.02,12.79,100.78,8.31,31.3,18.03,33.09,0.59,0.63,43.33
2015-02-09,CAM RANH,12.25,109.2,0.3,22.4,23.75,21.35,17.59,23.38,74.28,12.51,100.78,8.39,27.3,14.1,33.72,0.58,0.62,58.38
2015-02-10,CAM RANH,12.25,109.2,0.05,22.16,24.2,20.36,17.27,23.19,74.07,12.28,100.57,6.81,22.3,17.99,33.26,0.57,0.62,47.83
2015-02-11,CAM RANH,12.25,109.2,0.01,22.07,23.95,20.8,17.66,23.38,76.32,12.6,100.53,6.5,20.2,22.3,31.39,0.57,0.61,15.99
2015-02-12,CAM RANH,12.25,109.2,0.04,22.42,24.02,21.17,18.21,23.68,77.21,13.05,100.47,6.65,26.5,19.1,32.6,0.56,0.61,29.98
2015-02-13,CAM RANH,12.25,109.2,0.12,22.19,23.76,20.94,18.37,23.72,79.14,13.19,100.43,5.19,37.7,19.88,32.67,0.56,0.61,27.43
2015-02-14,CAM RANH,12.25,109.2,0.02,22.72,24.82,21.35,18.24,24.13,76.03,13.09,100.31,3.01,60.2,19.81,32.97,0.55,0.6,27.92
2015-02-15,CAM RANH,12.25,109.2,0.0,22.82,24.93,21.36,18.94,24.67,79.11,13.68,100.39,3.11,48.7,20.85,32.85,0.55,0.6,23.11
2015-02-16,CAM RANH,12.25,109.2,0.02,22.95,24.92,21.78,18.89,24.51,78.25,13.64,100.39,5.24,20.2,21.73,31.93,0.54,0.59,11.67
2015-02-17,CAM RANH,12.25,109.2,0.16,24.14,26.0,23.05,21.48,25.28,85.49,16.06,100.33,4.97,27.0,21.78,34.67,0.54,0.59,42.23
2015-02-18,CAM RANH,12.25,109.2,0.06,24.31,25.99,22.99,21.8,25.39,85.93,16.33,100.38,4.92,46.9,13.52,36.2,0.53,0.59,73.61
2015-02-19,CAM RANH,12.25,109.2,0.02,24.18,26.01,22.81,20.69,25.27,81.04,15.24,100.47,4.84,32.6,20.83,33.99,0.53,0.58,52.95
2015-02-20,CAM RANH,12.25,109.2,0.08,24.57,26.42,23.35,21.39,25.73,82.81,15.94,100.39,3.25,54.1,19.8,35.15,0.52,0.58,68.3
2015-02-21,CAM RANH,12.25,109.2,0.04,24.97,26.92,23.69,21.41,26.08,80.91,15.96,100.34,2.8,109.4,20.85,34.22,0.51,0.57,21.43
2015-02-22,CAM RANH,12.25,109.2,0.03,25.12,27.21,23.52,21.71,26.22,81.84,16.27,100.38,2.83,126.4,23.44,33.66,0.51,0.57,9.01
2015-02-23,CAM RANH,12.25,109.2,0.0,25.17,27.24,23.67,21.71,26.27,81.5,16.26,100.34,3.26,115.1,23.0,33.72,0.5,0.56,5.8
2015-02-24,CAM RANH,12.25,109.2,0.01,25.21,27.35,24.0,21.11,26.76,78.32,15.71,100.21,3.09,114.5,22.92,33.78,0.5,0.56,13.39
2015-02-25,CAM RANH,12.25,109.2,0.0,25.14,27.0,23.71,20.55,26.53,75.94,15.16,100.2,3.04,126.3,23.64,32.85,0.5,0.56,6.32
2015-02-26,CAM RANH,12.25,109.2,0.0,25.52,27.57,24.19,21.7,26.84,79.92,16.3,100.19,3.34,123.2,23.91,33.75,0.49,0.55,11.58
2015-02-27,CAM RANH,12.25,109.2,0.02,26.13,27.83,24.95,22.45,27.33,80.54,17.04,100.24,3.21,93.7,22.22,35.45,0.49,0.55,23.48
2015-02-28,CAM RANH,12.25,109.2,0.08,25.9,27.61,24.48,22.24,27.17,80.4,16.8,100.34,4.03,69.8,21.45,34.54,0.48,0.54,28.25
2015-03-01,CAM RANH,12.25,109.2,0.13,25.69,27.51,24.11,21.91,26.85,79.75,16.44,100.44,5.88,44.2,21.97,34.56,0.48,0.54,35.11
2015-03-02,CAM RANH,12.25,109.2,0.05,24.73,26.82,23.1,21.01,26.61,79.93,15.58,100.27,3.91,52.1,21.63,33.8,0.48,0.54,25.17
2015-03-03,CAM RANH,12.25,109.2,0.0,25.32,27.78,23.82,20.91,27.0,77.13,15.54,100.09,4.41,151.0,21.63,34.59,0.47,0.53,16.2
2015-03-04,CAM RANH,12.25,109.2,0.02,25.11,27.08,23.61,21.23,26.8,79.36,15.81,100.26,3.58,141.7,21.48,33.66,0.47,0.53,7.39
2015-03-05,CAM RANH,12.25,109.2,0.02,25.77,27.59,24.66,21.57,27.34,77.82,16.13,100.35,3.36,113.6,24.03,33.99,0.47,0.53,12.91
2015-03-06,CAM RANH,12.25,109.2,0.02,25.89,28.05,24.4,21.47,27.38,76.96,16.03,100.31,3.45,109.5,23.91,34.02,0.46,0.52,25.41
2015-03-07,CAM RANH,12.25,109.2,0.04,25.89,27.83,24.58,21.2,27.57,75.73,15.76,100.37,3.95,76.7,22.93,33.64,0.46,0.52,23.69
2015-03-08,CAM RANH,12.25,109.2,0.04,25.99,28.13,24.47,21.83,27.53,78.46,16.38,100.46,3.33,77.5,20.83,35.05,0.46,0.51,65.91
2015-03-09,CAM RANH,12.25,109.2,0.0,25.67,27.82,23.79,21.57,27.35,78.24,16.12,100.58,4.41,69.6,22.64,33.76,0.46,0.51,27.08
2015-03-10,CAM RANH,12.25,109.2,0.02,25.24,27.16,23.57,20.18,26.98,74.14,14.78,100.59,4.95,45.6,24.44,32.75,0.45,0.51,13.48
2015-03-11,CAM RANH,12.25,109.2,0.01,25.77,27.46,24.35,21.01,27.1,75.28,15.53,100.62,5.08,41.5,21.77,33.92,0.45,0.5,20.05
2015-03-12,CAM RANH,12.25,109.2,0.18,25.77,27.56,24.55,21.8,27.11,78.86,16.32,100.51,4.3,50.9,19.77,34.77,0.45,0.5,67.62
2015-03-13,CAM RANH,12.25,109.2,0.13,25.89,27.6,24.79,22.16,27.25,80.16,16.69,100.53,3.45,88.7,20.06,35.34,0.45,0.5,43.5
2015-03-14,CAM RANH,12.25,109.2,0.04,25.97,28.05,24.4,21.39,27.36,76.13,15.9,100.56,2.95,110.2,22.36,34.23,0.44,0.5,9.58
2015-03-15,CAM RANH,12.25,109.2,0.04,25.69,27.93,23.86,21.53,27.35,78.28,16.09,100.48,3.58,139.6,23.1,33.19,0.44,0.49,3.11
2015-03-16,CAM RANH,12.25,109.2,0.02,25.42,27.88,23.3,21.48,26.99,79.4,16.05,100.37,4.17,158.4,24.24,33.02,0.44,0.49,4.03
2015-03-17,CAM RANH,12.25,109.2,0.0,25.17,27.79,23.19,21.25,26.68,79.88,15.92,100.15,4.74,168.7,24.38,32.88,0.44,0.49,3.59
2015-03-18,CAM RANH,12.25,109.2,0.0,25.59,27.72,23.9,21.44,26.91,78.1,16.04,100.1,5.43,157.3,22.56,34.99,0.44,0.48,15.86
2015-03-19,CAM RANH,12.25,109.2,0.0,25.44,27.58,23.81,21.11,26.94,77.16,15.68,100.22,4.46,138.9,22.55,34.09,0.44,0.48,15.14
2015-03-20,CAM RANH,12.25,109.2,0.02,24.76,26.75,23.55,20.08,27.02,75.55,14.71,100.39,3.0,104.0,25.83,33.49,0.43,0.48,14.63
2015-03-21,CAM RANH,12.25,109.2,0.1,26.01,27.99,24.52,21.05,27.52,74.36,15.61,100.43,4.72,40.4,23.97,34.71,0.41,0.47,17.83
2015-03-22,CAM RANH,12.25,109.2,0.53,26.05,27.85,25.03,20.92,27.24,73.7,15.49,100.4,6.07,30.4,23.62,34.5,0.4,0.47,34.69
2015-03-23,CAM RANH,12.25,109.2,1.03,26.29,27.82,25.23,21.96,27.35,77.44,16.53,100.37,5.72,37.2,21.58,35.42,0.4,0.47,37.98
2015-03-24,CAM RANH,12.25,109.2,2.77,26.33,27.98,25.18,22.67,27.52,80.63,17.24,100.47,6.2,32.4,19.29,35.79,0.43,0.47,36.74
2015-03-25,CAM RANH,12.25,109.2,5.27,26.51,28.1,25.3,23.28,27.36,82.59,17.87,100.55,6.52,50.7,22.28,35.84,0.49,0.48,27.95
2015-03-26,CAM RANH,12.25,109.2,4.71,26.4,27.91,25.22,23.28,27.2,83.13,17.85,100.62,6.82,43.4,18.95,36.19,0.51,0.48,57.87
2015-03-27,CAM RANH,12.25,109.2,2.35,26.16,28.09,24.82,22.93,26.95,82.77,17.5,100.53,5.77,41.9,21.98,36.04,0.49,0.49,63.72
2015-03-28,CAM RANH,12.25,109.2,2.81,25.98,27.36,25.06,23.15,26.85,84.5,17.76,100.37,5.52,41.6,15.2,36.09,0.5,0.49,76.24
2015-03-29,CAM RANH,12.25,109.2,0.53,26.48,28.19,25.22,22.74,27.61,80.1,17.32,100.3,4.14,58.5,21.06,35.72,0.45,0.48,43.14
2015-03-30,CAM RANH,12.25,109.2,0.24,26.81,28.68,25.3,22.1,28.04,75.52,16.68,100.28,3.44,81.7,24.4,34.9,0.43,0.48,20.42
2015-03-31,CAM RANH,12.25,109.2,0.18,27.02,28.88,25.68,22.43,28.58,76.41,17.05,100.23,3.23,122.1,25.28,34.68,0.41,0.48,14.34
2015-04-01,CAM RANH,12.25,109.2,0.02,27.18,29.4,25.45,22.86,28.7,77.77,17.52,100.06,3.62,145.8,24.87,35.21,0.39,0.47,14.89
2015-04-02,CAM RANH,12.25,109.2,0.0,27.16,29.42,25.41,23.15,28.66,79.15,17.86,99.84,4.62,152.2,24.52,35.86,0.37,0.47,32.63
2015-04-03,CAM RANH,12.25,109.2,0.01,27.36,29.25,25.88,23.61,28.54,80.31,18.37,99.79,5.92,163.8,22.84,36.28,0.35,0.47,35.42
2015-04-04,CAM RANH,12.25,109.2,0.02,27.06,29.58,24.71,23.45,28.16,81.23,18.19,99.87,4.52,161.9,23.43,35.56,0.34,0.47,18.42
2015-04-05,CAM RANH,12.25,109.2,0.0,26.2,28.67,24.36,21.65,27.95,76.58,16.3,99.98,3.45,148.7,24.5,34.88,0.32,0.47,14.21
2015-04-06,CAM RANH,12.25,109.2,0.0,26.56,28.58,25.34,21.88,28.32,75.92,16.5,100.07,3.28,129.9,25.88,34.53,0.3,0.46,8.2
2015-04-07,CAM RANH,12.25,109.2,0.0,26.73,29.02,25.2,21.14,28.73,72.12,15.77,100.15,3.76,71.7,27.2,33.7,0.28,0.46,5.86
2015-04-08,CAM RANH,12.25,109.2,0.03,27.0,29.07,25.51,22.09,28.45,74.93,16.69,100.25,6.35,27.7,23.8,34.45,0.27,0.46,11.83
2015-04-09,CAM RANH,12.25,109.2,0.06,27.34,29.46,25.9,22.96,28.72,77.28,17.58,100.24,5.83,34.6,25.27,35.31,0.26,0.46,16.68
2015-04-10,CAM RANH,12.25,109.2,0.12,27.27,29.34,25.78,22.61,28.97,76.1,17.21,100.27,5.9,33.3,22.15,35.45,0.25,0.46,23.54
2015-04-11,CAM RANH,12.25,109.2,0.69,26.93,29.03,25.42,22.76,28.84,78.42,17.36,100.37,5.6,30.3,23.15,35.15,0.26,0.46,12.86
2015-04-12,CAM RANH,12.25,109.2,5.96,26.97,28.85,25.7,23.32,28.58,80.83,17.94,100.47,7.84,27.4,20.94,36.68,0.35,0.47,64.59
2015-04-13,CAM RANH,12.25,109.2,5.6,25.9,27.87,24.71,21.92,27.05,78.77,16.48,100.44,9.84,20.5,9.53,36.75,0.52,0.48,95.19
2015-04-14,CAM RANH,12.25,109.2,0.61,25.82,27.57,24.4,19.43,26.91,67.97,14.12,100.44,8.06,29.2,16.71,35.6,0.46,0.48,50.95
2015-04-15,CAM RANH,12.25,109.2,0.02,25.95,27.74,24.73,19.51,27.4,68.02,14.19,100.42,4.04,49.0,23.78,34.64,0.41,0.47,21.66
2015-04-16,CAM RANH,12.25,109.2,0.03,26.77,28.77,25.62,22.35,28.4,77.08,16.94,100.31,3.33,100.8,22.41,34.84,0.38,0.47,8.95
2015-04-17,CAM RANH,12.25,109.2,0.01,27.12,29.37,25.74,22.68,28.61,77.23,17.33,100.09,4.11,147.1,24.56,34.88,0.36,0.47,4.82
2015-04-18,CAM RANH,12.25,109.2,0.0,27.69,29.67,26.27,23.42,29.07,78.05,18.16,99.98,5.19,163.3,25.01,35.39,0.33,0.47,6.73
2015-04-19,CAM RANH,12.25,109.2,0.01,28.01,30.29,26.33,23.78,29.21,78.44,18.57,99.96,4.81,164.9,23.22,36.59,0.31,0.46,12.29
2015-04-20,CAM RANH,12.25,109.2,0.05,28.46,31.07,26.7,24.09,29.47,78.03,18.94,99.87,4.48,170.0,23.25,36.58,0.29,0.46,27.3
2015-04-21,CAM RANH,12.25,109.2,0.13,28.12,30.36,26.49,24.17,29.1,79.49,19.0,99.99,3.09,153.8,23.9,36.46,0.29,0.46,40.79
2015-04-22,CAM RANH,12.25,109.2,0.15,27.93,29.69,26.84,23.75,29.52,78.36,18.47,100.19,4.18,68.2,24.75,36.26,0.28,0.46,37.86
2015-04-23,CAM RANH,12.25,109.2,0.56,27.52,28.69,26.47,23.97,28.25,81.13,18.69,100.27,5.77,36.0,21.01,36.55,0.29,0.46,66.77
2015-04-24,CAM RANH,12.25,109.2,0.35,27.53,28.81,26.6,23.51,28.65,78.89,18.18,100.27,6.35,33.1,22.27,36.19,0.3,0.46,35.83
2015-04-25,CAM RANH,12.25,109.2,1.08,27.68,29.4,26.46,23.42,29.14,77.91,18.09,100.23,6.94,32.7,19.5,36.87,0.31,0.46,70.16
2015-04-26,CAM RANH,12.25,109.2,5.46,27.59,29.19,26.43,23.67,28.82,79.4,18.35,100.24,6.58,36.7,18.07,36.83,0.41,0.47,62.86
2015-04-27,CAM RANH,12.25,109.2,4.06,27.76,29.42,26.41,23.72,28.74,78.83,18.41,100.17,4.32,49.7,17.94,37.03,0.49,0.48,60.24
2015-04-28,CAM RANH,12.25,109.2,0.85,27.65,29.32,26.34,23.5,29.1,78.22,18.18,100.12,3.02,107.4,23.98,35.88,0.46,0.47,10.8
2015-04-29,CAM RANH,12.25,109.2,0.13,28.1,29.88,26.81,23.3,29.86,75.47,17.98,100.13,3.75,135.6,24.34,35.63,0.39,0.47,12.9
2015-04-30,CAM RANH,12.25,109.2,0.07,28.11,30.12,26.53,23.02,30.14,74.23,17.67,100.08,3.96,142.0,25.7,36.13,0.35,0.47,19.78
2015-05-01,CAM RANH,12.25,109.2,0.0,28.33,30.29,26.94,23.52,30.04,75.67,18.25,100.0,5.11,160.9,23.19,36.75,0.33,0.47,50.46
2015-05-02,CAM RANH,12.25,109.2,0.04,28.61,30.73,27.14,24.03,30.23,76.79,18.85,100.01,5.32,167.6,23.91,36.71,0.3,0.46,22.34
2015-05-03,CAM RANH,12.25,109.2,0.02,28.89,31.4,26.87,23.69,30.32,74.25,18.48,100.01,5.82,172.9,24.98,36.87,0.28,0.46,27.21
2015-05-04,CAM RANH,12.25,109.2,0.04,29.06,31.69,27.21,23.74,30.65,74.09,18.58,99.98,4.99,165.6,24.72,36.53,0.27,0.46,15.71
2015-05-05,CAM RANH,12.25,109.2,0.1,28.98,31.06,27.62,24.08,30.46,75.48,18.94,99.83,5.69,166.8,23.97,36.87,0.26,0.46,15.32
2015-05-06,CAM RANH,12.25,109.2,0.19,28.97,30.87,27.71,24.72,29.88,78.28,19.68,99.82,5.14,166.9,23.51,37.66,0.26,0.46,45.5
2015-05-07,CAM RANH,12.25,109.2,0.27,29.04,30.67,27.66,24.8,29.98,78.24,19.75,99.86,5.6,171.1,23.63,36.7,0.26,0.46,17.22
2015-05-08,CAM RANH,12.25,109.2,0.16,29.36,31.13,27.95,24.26,30.39,74.41,19.14,99.79,5.54,167.0,23.79,37.1,0.27,0.46,37.74
2015-05-09,CAM RANH,12.25,109.2,0.14,29.71,31.69,28.22,23.93,30.6,71.95,18.86,99.78,5.75,177.8,24.92,37.19,0.26,0.46,17.02
2015-05-10,CAM RANH,12.25,109.2,0.12,29.54,31.76,27.67,24.18,31.04,73.73,19.06,99.89,4.83,161.6,23.76,37.2,0.26,0.46,30.19
2015-05-11,CAM RANH,12.25,109.2,0.08,29.32,31.22,27.87,24.38,30.92,75.16,19.24,99.99,4.85,157.4,23.14,37.4,0.25,0.46,45.41
2015-05-12,CAM RANH,12.25,109.2,0.02,29.12,30.88,27.69,23.69,30.62,72.86,18.46,100.06,3.82,152.6,23.26,36.42,0.24,0.46,53.31
2015-05-13,CAM RANH,12.25,109.2,0.01,29.39,31.31,27.98,23.73,31.32,72.25,18.52,100.07,4.17,127.6,24.89,36.32,0.23,0.46,24.33
2015-05-14,CAM RANH,12.25,109.2,0.01,29.37,31.45,27.69,23.37,31.48,70.42,18.06,100.13,4.57,153.2,24.84,36.44,0.23,0.46,13.01
2015-05-15,CAM RANH,12.25,109.2,0.02,29.86,32.17,28.25,23.35,31.95,68.98,18.12,100.1,4.61,149.3,25.62,36.92,0.22,0.46,11.89
2015-05-16,CAM RANH,12.25,109.2,2.74,29.74,31.88,28.34,24.14,31.56,72.4,18.98,99.91,5.85,157.1,24.94,37.33,0.25,0.46,25.91
2015-05-17,CAM RANH,12.25,109.2,5.21,28.95,29.87,28.03,24.09,29.85,75.09,18.89,99.89,4.68,177.6,19.99,37.65,0.43,0.47,38.11
2015-05-18,CAM RANH,12.25,109.2,5.07,29.23,30.39,28.43,25.14,29.96,78.9,20.16,99.85,5.69,176.8,23.47,37.5,0.52,0.48,26.59
2015-05-19,CAM RANH,12.25,109.2,4.93,29.08,30.12,28.18,25.44,29.61,80.94,20.53,99.83,6.53,185.8,22.98,37.5,0.52,0.48,19.69
2015-05-20,CAM RANH,12.25,109.2,54.49,29.66,31.72,28.1,26.02,30.22,81.24,21.24,99.89,4.92,184.8,20.21,38.07,0.7,0.52,45.7
2015-05-21,CAM RANH,12.25,109.2,0.55,29.63,31.13,28.52,26.08,29.92,81.49,21.32,99.89,3.89,176.8,23.42,38.14,0.57,0.57,72.06
2015-05-22,CAM RANH,12.25,109.2,0.58,29.2,30.33,28.14,25.94,29.51,82.71,21.15,99.84,4.18,191.5,22.4,37.67,0.54,0.57,57.89
2015-05-23,CAM RANH,12.25,109.2,0.3,28.84,30.11,27.77,25.22,29.24,80.92,20.24,99.9,3.8,195.9,24.08,37.53,0.53,0.56,72.81
2015-05-24,CAM RANH,12.25,109.2,0.22,29.02,30.52,27.81,25.31,29.37,80.8,20.39,99.81,4.33,172.8,24.19,37.43,0.52,0.56,61.81
2015-05-25,CAM RANH,12.25,109.2,0.24,29.36,31.37,27.86,25.21,29.86,78.83,20.25,99.81,4.12,184.7,23.91,37.49,0.5,0.56,54.48
2015-05-26,CAM RANH,12.25,109.2,0.38,29.34,30.53,28.42,25.04,29.59,77.89,20.05,99.86,3.92,186.6,24.48,37.19,0.51,0.55,33.11
2015-05-27,CAM RANH,12.25,109.2,0.19,29.76,32.07,27.75,24.11,29.93,72.47,19.03,99.75,3.8,194.9,25.07,37.61,0.5,0.55,20.3
2015-05-28,CAM RANH,12.25,109.2,0.1,29.3,31.19,28.2,24.99,29.94,78.1,20.06,99.66,5.35,179.5,24.95,37.28,0.5,0.55,8.98
2015-05-29,CAM RANH,12.25,109.2,0.11,29.34,31.52,28.16,25.33,29.99,79.58,20.44,99.78,4.87,178.6,24.98,37.43,0.49,0.54,16.21
2015-05-30,CAM RANH,12.25,109.2,0.23,29.55,31.46,28.12,24.95,30.2,76.9,19.97,99.8,4.06,178.4,23.6,37.84,0.49,0.54,16.24
2015-05-31,CAM RANH,12.25,109.2,0.3,29.29,31.09,28.02,25.06,29.85,78.48,20.11,99.72,4.28,176.9,23.32,37.57,0.49,0.54,14.49
2015-06-01,CAM RANH,12.25,109.2,0.49,28.85,30.47,27.75,25.75,29.37,83.71,20.94,99.76,4.56,170.1,25.03,37.06,0.5,0.54,29.06
2015-06-02,CAM RANH,12.25,109.2,0.4,28.58,29.99,27.34,25.27,28.92,82.52,20.3,99.91,5.08,174.6,23.4,37.3,0.5,0.54,23.65
2015-06-03,CAM RANH,12.25,109.2,0.1,28.38,30.07,26.89,24.42,29.1,79.57,19.29,99.96,4.05,170.2,24.3,36.48,0.48,0.53,19.36
2015-06-04,CAM RANH,12.25,109.2,0.02,28.56,30.22,27.18,24.43,29.55,78.63,19.31,99.9,4.37,158.0,24.89,36.83,0.48,0.53,13.96
2015-06-05,CAM RANH,12.25,109.2,0.0,28.98,30.67,27.49,24.96,29.85,79.37,19.98,99.77,4.16,161.1,24.59,37.29,0.47,0.52,46.32
2015-06-06,CAM RANH,12.25,109.2,0.01,29.48,31.57,27.96,23.91,30.11,72.57,18.77,99.8,4.37,163.9,23.25,36.98,0.46,0.52,50.86
2015-06-07,CAM RANH,12.25,109.2,0.03,29.04,30.33,27.83,23.78,29.4,73.64,18.58,99.88,3.54,168.1,23.22,36.96,0.47,0.52,32.03
2015-06-08,CAM RANH,12.25,109.2,0.03,29.47,30.91,28.22,24.34,30.25,74.26,19.23,99.81,4.01,169.8,25.11,37.38,0.46,0.51,22.36
2015-06-09,CAM RANH,12.25,109.2,0.06,29.81,31.64,28.35,24.91,30.57,75.53,19.92,99.81,3.92,160.7,24.46,37.74,0.45,0.51,26.54
