"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"48866099999","2015-01-01","14.004522","108.017158","741.88","PLEIKU, VM","  65.4"," 4","  52.4"," 4","1017.0"," 4","928.4"," 4"," 12.4"," 4","  7.3"," 4","  9.7","999.9","  72.5","*","  58.1","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-02","14.004522","108.017158","741.88","PLEIKU, VM","  68.9"," 4","  57.9"," 4","1016.5"," 4","928.4"," 4"," 12.4"," 4","  6.3"," 4","  7.8","999.9","  73.2","*","  63.1","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-03","14.004522","108.017158","741.88","PLEIKU, VM","  69.8"," 4","  60.1"," 4","1015.0"," 4","927.2"," 4"," 12.4"," 4","  5.8"," 4","  9.7","999.9","  80.6","*","  60.6","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-04","14.004522","108.017158","741.88","PLEIKU, VM","  71.7"," 4","  62.8"," 4","1012.9"," 4","925.5"," 4"," 12.4"," 4","  4.9"," 4","  5.8","999.9","  82.2","*","  63.1","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-05","14.004522","108.017158","741.88","PLEIKU, VM","  72.7"," 4","  65.8"," 4","1012.5"," 4","925.0"," 4","  9.4"," 4","999.9"," 0","999.9","999.9","  80.1","*","  66.0","*"," 0.00","I","999.9","100000"
"48866099999","2015-01-06","14.004522","108.017158","741.88","PLEIKU, VM","  73.4"," 4","  65.3"," 4","1012.2"," 4","925.1"," 4"," 12.4"," 4","  4.4"," 4","  5.8","999.9","  82.0","*","  66.4","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-07","14.004522","108.017158","741.88","PLEIKU, VM","  72.0"," 4","  62.5"," 4","1014.6"," 4","927.0"," 4"," 12.4"," 4","  7.3"," 4","  9.7","999.9","  79.0","*","  64.4","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-08","14.004522","108.017158","741.88","PLEIKU, VM","  68.9"," 4","  61.1"," 4","1016.4"," 4","928.1"," 4"," 12.4"," 4","  7.8"," 4","  9.7","999.9","  75.6","*","  61.5","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-09","14.004522","108.017158","741.88","PLEIKU, VM","  68.1"," 4","  59.6"," 4","1016.3"," 4","928.0"," 4"," 12.4"," 4","  7.3"," 4"," 11.7","999.9","  74.8","*","  60.3","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-10","14.004522","108.017158","741.88","PLEIKU, VM","  68.0"," 4","  60.7"," 4","1015.7"," 4","927.4"," 4"," 12.4"," 4","  7.3"," 4","  9.7","999.9","  75.2","*","  60.4","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-11","14.004522","108.017158","741.88","PLEIKU, VM","  67.7"," 4","  59.7"," 4","1015.3"," 4","927.2"," 4"," 12.4"," 4","  8.3"," 4"," 13.6","999.9","  74.8","*","  59.7","*"," 0.00","I","999.9","000000"
"48866099999","2015-01-12","14.004522","108.017158","741.88","PLEIKU, VM","  69.3"," 4","  58.0"," 4","1015.1"," 4","927.1"," 4"," 12.4"," 4","  5.3"," 4","  7.8","999.9","  78.8","*","  61.7","*"," 0.00","I","999.9","000000"
